trade_date,m30-n4-w0.1,m30-n4-w0.2,m30-n4-w0.3,m34-n3-w0.1,m34-n3-w0.2,m34-n3-w0.3,m34-n4-w0.1,m34-n4-w0.2,m34-n4-w0.3,m40-n3-w0.1,m40-n3-w0.3,m40-n4-w0.1,m40-n4-w0.2,m40-n4-w0.3
2022-07-12,-0.01751512888595952,-0.016285802204367372,-0.01558573648861572,-0.016929002286321104,-0.012303436833095094,-0.01334803573475618,-0.01753347881959444,-0.016277532987519883,-0.015578732889845126,-0.014264055089976413,-0.013332216689666665,-0.01730095075600513,-0.013706382315731291,-0.015050709383263694
2022-07-13,0.019074993513121363,0.019145240208652936,0.01918358019458255,0.010004988393414793,0.012621929550300504,0.015406868077585845,0.019077969432536035,0.019144704930107004,0.019183302183787054,0.011541120270802008,0.015378926424829853,0.01416805458576409,0.014853223291265483,0.018299739546995486
2022-07-14,0.0326676354620874,0.033063175349527185,0.03328498821108972,0.02721551503300912,0.030165243887028792,0.03159375012492993,0.03266926951951521,0.03306394504421606,0.03328596657072458,0.028935578748760404,0.03158384010606996,0.029704426646316895,0.0311467705869799,0.03289384616808033
2022-07-15,-0.009040342519598399,-0.008980602426038042,-0.008946060321447624,-0.010039648626623321,-0.009539817882289414,-0.009271264053533845,-0.009042791709704678,-0.008979811996172926,-0.00894545951224901,-0.009747373018259675,-0.009274850325924677,-0.009583406035153619,-0.009347652624692504,-0.009021345325994634
2022-07-18,0.00313159490557946,0.0029785224094003304,0.002891524246779076,0.006628592394948507,0.005107389014158192,0.004125121351852723,0.003134055731939922,0.0029774512223366134,0.0028906261839183323,0.005738015939692254,0.004135356752616115,0.005022299783793649,0.0043772185322534796,0.0031777148930440813
2022-07-19,-0.017872803745560994,-0.018708213127082485,-0.019180485160769645,-0.01657392898769583,-0.020160407010017534,-0.019975938420594863,-0.017866092992419924,-0.01871238013388088,-0.01918425880043706,-0.01865249479401554,-0.019984178418687937,-0.017108515329112284,-0.019633120081755218,-0.019374200771600014
2022-07-20,0.0036552443628696807,0.0041394266531491475,0.004414009624158943,-0.003356441275082167,0.0003532874156917387,0.0022078440356321227,0.0036500867660909098,0.004142162098500046,0.004416414754545128,-0.0011937096752476783,0.002190544324911725,-0.00015669966364328936,0.0016439350678554288,0.0039040570626120985
2022-07-21,-0.016921882086844642,-0.016474747787317723,-0.016219810073788143,-0.013235933876144634,-0.012447866817826836,-0.013925171739117448,-0.01693060045385464,-0.01647123384396343,-0.016216926337762172,-0.01278994995674998,-0.013908662862963439,-0.01498418264060275,-0.01385101535990807,-0.01568115961223715
2022-07-22,0.006008295636727334,0.006753135459696358,0.007174882100302149,-0.0006434088829818663,0.004009244592905636,0.005557029308409955,0.006000444000995753,0.006757316276983172,0.007178558678775371,0.002068157146990046,0.005544691030308524,0.0023740589114025212,0.00493221955592027,0.006804627921725981
2022-07-25,-0.02104148584210941,-0.02228048970519325,-0.022980382459242832,-0.011768086465478889,-0.01907605481493546,-0.021076721047602165,-0.02103057597574709,-0.02228689917908766,-0.022986125852599626,-0.016031991037365634,-0.02106370654168721,-0.01597491440278087,-0.02014306666308696,-0.02254875394627376
2022-07-26,0.015582587437430462,0.016096806471257885,0.016387299113922005,0.017427889795633256,0.018942272178257502,0.01800199006861547,0.015579481420685104,0.016099115644204076,0.016389451012001954,0.018298043364215477,0.01801666045271455,0.016535701447103257,0.017944333055110562,0.016769049107210776
2022-07-27,0.017911984331781428,0.019462302871165127,0.020339738230501725,0.012147622905881894,0.019675513430541303,0.020384272480992616,0.017896711870293736,0.01947073756843931,0.020347211261090514,0.016518435803554166,0.020386519818115678,0.014684022410148989,0.01955385504024898,0.02036506390070958
2022-07-28,-0.007597004605288893,-0.006830343028753738,-0.006396198088510552,-0.005302729399489836,-0.0029367215419736636,-0.004190233948255573,-0.007607802046240342,-0.006825370953934318,-0.006391972363467002,-0.003935914257234607,-0.004173498550466892,-0.00642889159364779,-0.00429750834429754,-0.005873463398252898
2022-07-29,-0.006253577863953197,-0.005692082083528338,-0.005374446758907192,-0.004723510776284523,-0.0029613115553428493,-0.003827147338519188,-0.006261634578238362,-0.005688407839745224,-0.005371333104021936,-0.003703960340897594,-0.003815540396172379,-0.005477919534685127,-0.00391377484089761,-0.005006964798890956
2022-08-01,0.006746001686670278,0.005243663886663752,0.0033082069810244086,0.011454049589281645,0.007587264346506695,0.004930738846389282,0.006746002907440873,0.005242483481877613,0.0033070401706261077,0.013061983726365245,0.009426269794813313,0.011725547679857673,0.009908313069165287,0.0081710927002141
2022-08-02,-0.016802541922464442,-0.015700953063717327,-0.014411559368926241,-0.018564471409319383,-0.01650548663059659,-0.01446130211375507,-0.016799739969594274,-0.015701754825675707,-0.014413483736423593,-0.02145443883463105,-0.020701690940454598,-0.02106862396511633,-0.0207805062718891,-0.020480424961900057
2022-08-03,-0.026084267029836572,-0.023530649733678022,-0.018953269959334995,-0.02887122486381377,-0.02561537915541423,-0.022396394783801066,-0.026079842954731536,-0.02353147809990308,-0.018948647512287975,-0.03346420447566778,-0.026092480466439416,-0.02967944273841827,-0.02686718165297075,-0.023939683191234074
2022-08-04,0.0068521975402837665,0.007877865261354255,0.008223735155831191,0.0045015163170294414,0.007237909193696046,0.009939508850089096,0.006853020617751726,0.007876994108161561,0.00821697735539395,0.0005969453437273398,-0.0016200909131369734,-0.0005458013631328695,-0.0013884940760895415,-0.002260571240114695
2022-08-05,0.001474140473432195,0.0017044624079949333,0.0020238777060179736,0.0011456513893646214,0.0015277418135017928,0.0019031971077738685,0.001474202973605676,0.0017043954605231448,0.0020237505211093687,0.0005965892125747718,0.0009525107192187576,0.0007798686373381436,0.0009152423921579,0.0010555782822041504
2022-08-08,0.0061088298439364586,0.00566986754164267,0.005582678171969002,0.007169480854112287,0.005932594228096111,0.0047234962596527375,0.006107520659523802,0.005670405495605824,0.005585849525286513,0.008943502591450825,0.01012441945076703,0.009551922150591308,0.010000665003567333,0.010465737661945251
2022-08-09,0.024181250249486697,0.021946433181108338,0.01930093889491702,0.027743229816668213,0.02358763231692329,0.019517239309646328,0.02417649278161993,0.021947889645405505,0.01930452239615965,0.03368405640179395,0.0318429420018016,0.03273638158364878,0.032034724114252455,0.031308253567949196
2022-08-10,-0.0005316293070912748,-0.0013971108488637363,-0.0022783473070764337,0.000961824738047401,-0.0007783709715346587,-0.0025019243872624886,-0.0005325485555468523,-0.0013966106167588865,-0.002276033218770235,0.0034301488211974096,0.0032484484753712017,0.0033367033107303268,0.0032674057798267597,0.0031955582895120127
2022-08-11,0.00896453104714734,0.010522105272790627,0.012037094109631497,0.006222883647466704,0.009415976682903393,0.012593385824869685,0.008965431227724752,0.010521279416193519,0.012032443165541418,0.001709211560579016,0.0017777005841643767,0.0017445176557366882,0.0017704956688879836,0.0017974371915612242
2022-08-12,-0.017179917588221905,-0.01675201553146044,-0.016403580258714023,-0.01799201610318024,-0.01704094174601012,-0.01611000170437782,-0.01717770602170221,-0.016752556013445608,-0.01640510419149388,-0.019338011600243288,-0.019556932767079482,-0.019451267032954078,-0.01953363658521301,-0.019619074256417623
2022-08-15,0.03650590109161733,0.034874137728158505,0.03218625390581287,0.03847974712111335,0.036169749189393974,0.033910801787322864,0.03650097891627624,0.034875068251427166,0.03218444675959131,0.04175861191028174,0.03778212321516006,0.03971295886398307,0.03819776154869725,0.03662636062199409
2022-08-16,0.015180409494791158,0.014791721179603146,0.014021208240206695,0.015544217106187697,0.015116013525113825,0.014699259598801806,0.01517871229376766,0.01479196106557068,0.014020003224406219,0.016145238173232768,0.014756777014532041,0.015432317332092271,0.014902383021463184,0.014351156547201649
2022-08-17,0.00014461009196042873,-0.00010237276529201367,-0.00043668959586129485,0.0005032910378632849,8.52586750368367e-05,-0.00032884560814994135,0.0001443629438950822,-0.00010226934337642657,-0.00043650127190253407,0.0010957731825853578,0.0007621262332033751,0.0009244936653656222,0.0007972112365131068,0.0006646701453578707
2022-08-18,0.01482968049698874,0.012892018104728065,0.010590533330816276,0.017907413575732,0.014316433003685125,0.010762536228858588,0.014826271445394834,0.01289318955960539,0.010593776668510468,0.022986049337859304,0.02151303031336771,0.02223049193533666,0.021667634832760907,0.021081393393211023
2022-08-19,-0.01968879260440015,-0.0183369643549538,-0.01689022444091015,-0.021960714938755954,-0.01930625194688773,-0.016664548344157204,-0.019685470520371284,-0.01833799594470298,-0.016893393284908576,-0.025679500408478106,-0.02524804422307181,-0.02545885771879497,-0.025293043848126806,-0.025120169290767325
2022-08-22,-0.008076398923899886,-0.008400109035056058,-0.008219324437517717,-0.007099802456848936,-0.008235843910962548,-0.009367951735874125,-0.008076265944252259,-0.008399757151462905,-0.008215468830525263,-0.005490899473711064,-0.0037470853344254706,-0.004596276715372771,-0.003930680834321576,-0.0032368666088775644
2022-08-23,0.007594954785167252,0.005765062589532466,0.0034276893529412433,0.010361826115070416,0.0071342031302839,0.003924700140045312,0.007592421006616501,0.005765997341220963,0.0034298847378009256,0.01490728297124111,0.01295321155291096,0.013904182538454268,0.01315845637302937,0.012382185691133696
2022-08-24,-0.026285907440023126,-0.024616109032892353,-0.023116727210625188,-0.029321820070939975,-0.025773760621997432,-0.02223137557937005,-0.026281416998927054,-0.02461757203467485,-0.023122299418839143,-0.03427274673248626,-0.03474663557934676,-0.03451682882980878,-0.03469607062236668,-0.03488298082398045
2022-08-25,-0.012920199979564062,-0.011058808000039444,-0.008638081260435193,-0.015703159274372713,-0.012455426362906086,-0.009231387615316389,-0.012917121167072332,-0.011059812306480232,-0.008640037923928312,-0.020279459483010798,-0.018164517484183018,-0.01919518290441058,-0.018387055194824975,-0.017544248320416567
2022-08-26,-0.008574913894764724,-0.00778414479998768,-0.007180003611602093,-0.010108616474988619,-0.008319164056973305,-0.006555128146637723,-0.008573066627176607,-0.007784839807615351,-0.007183216918419277,-0.0126495286205347,-0.013224834032722788,-0.012945308340430284,-0.013164062126606368,-0.013391843145755145
2022-08-29,0.0036301407976895295,0.0009924437785324702,-0.0014658372477279746,0.008388716995464396,0.0028446891534739116,-0.0026121003250624275,0.003626689059697652,0.0009941645949371747,-0.001457534284260431,0.016305658962217917,0.016649217516012893,0.0164825022966959,0.016612731303832673,0.016748407379805208
2022-08-30,-0.012002477789389121,-0.010909523375080443,-0.009627038381829545,-0.013748596095436327,-0.011709568811517301,-0.009685700584067258,-0.012000143006442143,-0.010910251940424942,-0.009628951424398013,-0.016617051943210948,-0.01585216647515375,-0.016224821776590348,-0.01593232795363808,-0.01562774884346274
2022-08-31,-0.05099022108977613,-0.04796338399737843,-0.04399974620014491,-0.05549523088036279,-0.050230051397099684,-0.04503553309251307,-0.05098214545644131,-0.04796543942800757,-0.044002490773583425,-0.06292990290910394,-0.05931448627332092,-0.06107480621300121,-0.05969341051811561,-0.05825579201243414
2022-09-01,-0.006124051107244899,-0.0072922471432183,-0.008842349084550616,-0.007783203764620605,-0.009328270687752549,-0.010997950119140731,-0.006177275019352835,-0.007346806627267721,-0.008893456235451236,-0.00563279480768708,-0.005708981926297874,-0.005762351646040886,-0.005740306972179865,-0.005739120922986118
2022-09-02,-0.0017029769150770369,-0.0008041982829285477,0.00027638745689384514,0.004867874368862601,0.00467631963710069,0.004540369863728744,-0.0014830622206933874,-0.0005791235050733867,0.0005028306938785754,0.0048374257672969545,0.0045961971709724825,0.005219447236465724,0.004959188266525194,0.0047615885031575544
2022-09-05,0.00683010240104065,0.006022315108584975,0.006329236846069897,0.0030059633026058297,0.0034078112142681416,0.003822721140813501,0.00697964717256494,0.0061781764249411175,0.006481334607409295,0.0029927361863473223,0.0038643042307719977,0.0028775690683482402,0.0033623815166035076,0.0038518485338185915
2022-09-06,0.013739670726909958,0.013001661551744759,0.010769402688799445,0.0003955686596830432,0.0005905742288883076,0.0007298198259904076,0.01351297873899937,0.01277028606420938,0.010538791603263986,0.0004215620672141096,0.0006731358700169388,0.000308368691262384,0.0004389503601096578,0.0005388654865285947
2022-09-07,0.004609844430866872,0.0037206775326501518,0.0015936492524057932,-0.003126821525180179,-0.0033150350798450967,-0.00347255956086856,0.004707905334899065,0.0038224184053567978,0.001697968341288325,-0.0031378107028557922,-0.003446187044993443,-0.0031698332986468403,-0.0032757844433780603,-0.0033786187278233015
2022-09-08,-0.00032985003286511994,0.0008640640980899228,0.0029552018722704965,0.007026200309124153,0.007167240888412474,0.007300840545572562,-0.0003300651704423174,0.0008627362697399832,0.0029518328467501576,0.007022583366986135,0.007299488477738647,0.007287787636065524,0.007281184474573932,0.007307467901563447
2022-09-09,-0.004513327791273336,-0.003962141439641131,-0.0030346145010490266,0.0009406977560617591,0.0008510519536359951,0.0007745001328351986,-0.004470042598893276,-0.003918584732751862,-0.0029908692729710973,0.000934197516844204,0.0007847224359047722,0.0010428843946814759,0.0009278477711345268,0.0008284107819083175
2022-09-13,0.00756278991660686,0.009267691840437076,0.010671923541138773,0.016401877134406995,0.015949311942001554,0.015679917843493207,0.008321567327942203,0.010045875111644342,0.011453487352345748,0.016299709555156916,0.015875068121168123,0.01744575782842772,0.016821204743291185,0.016395346150158252
2022-09-14,-0.0072575219641568545,-0.009575980533936046,-0.011162013847108021,-0.013996101155224983,-0.013849398782868727,-0.013719889594123291,-0.0073133399881595285,-0.009628737112189922,-0.011214753143841905,-0.013977342782510505,-0.013729248660855564,-0.014776096604607991,-0.01427216723075897,-0.013865393526799608
2022-09-15,-0.024811736778474147,-0.02305835976704318,-0.019086958403259247,-0.0031689161456409654,-0.003281648069069054,-0.0034307130310387013,-0.024980978064648385,-0.023237290440659697,-0.0192707667570845,-0.003146613954768007,-0.0034826090074167038,-0.0032332628120230744,-0.0033806816180681487,-0.00355712616813042
2022-09-16,-0.0042879024472801675,-0.005126179083323579,-0.0055948754943347945,-0.005406081323853451,-0.005413049590649921,-0.005411417214267744,-0.004249143005325529,-0.00508507960158755,-0.005553815911564897,-0.005405856941566589,-0.005400163812109504,-0.005675969069076858,-0.005530856084763891,-0.005414447052229043
2022-09-19,-0.002258493628903291,-0.0021110008542365444,-0.0010428004763416432,0.001257735395208348,0.001381434491910083,0.0015079325083049433,-0.0022133965254278465,-0.002064701991552176,-0.0009990688314313045,0.0012539847014916283,0.001519159195655373,0.001235411273346143,0.0013737424908664142,0.0015149188534460123
2022-09-20,0.011181085052232698,0.01146238545609779,0.010543577679278826,0.00590149501621573,0.005866804295712624,0.005846674828867915,0.011236806818123446,0.011519600073443659,0.010602547878256985,0.005889484960823754,0.0058614302199204715,0.006215130405863523,0.006050756358783715,0.005930133673660132
2022-09-21,-0.0029294272089582796,-0.002916379941604652,-0.0019368145017986116,0.0011050870652551392,0.0011495902023053173,0.0012271908751999572,-0.00275672868978194,-0.0027388429228834,-0.001761773771340458,0.001086865531123582,0.0012710233156414397,0.0011145619680119623,0.0012162399627599907,0.0013364485096425405
2022-09-22,0.002860182202060413,0.001590248547743256,0.00016662934254463302,-0.0041459458794048665,-0.004069822908801535,-0.003985540498771201,0.002907613172455248,0.0016419266950526978,0.00021922259404583144,-0.004147429724063345,-0.003969690030500184,-0.004408613204361922,-0.004186079406111154,-0.003988826653303246
2022-09-23,-0.004892499469162592,-0.004959540927731321,-0.0037745698889894985,-0.0016947665087188035,-0.0014418205577799714,-0.0012289559578114728,-0.005020954354713947,-0.005091328359474789,-0.003910089480052781,-0.0016756130160596738,-0.0012620352684292735,-0.001933636217282264,-0.0016400027806902084,-0.0013859863173563136
2022-09-26,0.0032267350229600034,0.0019790419603662457,-0.0009296309292963212,-0.007394406543574927,-0.00757025124897015,-0.007757034218371928,0.0031209708663653135,0.001872362674718353,-0.0010304788711154034,-0.007380737132032911,-0.007780787178780946,-0.0076407203402100166,-0.007710974185998198,-0.007822182336937433
2022-09-27,0.002725642280182905,0.0035949767186689296,0.004206770916286295,0.005286454766121329,0.005231533757203977,0.005185137270525386,0.0027560785872000615,0.0036247286751689423,0.0042365429781958674,0.005278222919548048,0.005191163189544268,0.005587591285005411,0.005398053331904684,0.005247285892347575
2022-09-28,-0.011120999328999348,-0.010950158240934038,-0.008627564919658992,-0.0008260776711475071,-0.000717107261963168,-0.0005827813662033776,-0.010963986487751987,-0.010788991345484056,-0.008471249181289053,-0.000839429002834513,-0.0005440084494184871,-0.0009538317876367497,-0.000734169196762946,-0.0005141986718097957
2022-09-29,0.009952300924228386,0.010417968099879715,0.010933390663579123,0.009735141863542518,0.009796687140184224,0.009920452049487327,0.010263401337486044,0.010737973781084875,0.011251169074294243,0.009694617292459684,0.010000011762717698,0.010154688599176787,0.010122042653482044,0.010172048397131705
2022-09-30,-0.011800373065595005,-0.012537887748125809,-0.011410816611267638,-0.008093466997568521,-0.0078006055642473315,-0.007565115902940511,-0.012000407918488776,-0.012741926910577184,-0.011619064775108101,-0.008060661215489873,-0.007615778881367885,-0.008670345575246818,-0.008199776329763986,-0.007816815168754876
2022-10-10,-0.0006840654477952013,-0.0014273125874350034,0.0003666089342626577,0.001187047169018518,0.0017642924913690017,0.0023193260955713946,-0.0006521529934750969,-0.0013921437417715454,0.0003939163731252471,0.0011917108844601287,0.0023299004614159013,0.0008179468325013595,0.0015319425620325955,0.002209190100645575
2022-10-11,-0.013489486386134342,-0.013490173324772425,-0.013489661647425044,-0.013489531717065684,-0.013490430235364226,-0.013490381315942268,-0.01348990808377537,-0.013488694993150419,-0.013489610465402646,-0.01348940030148671,-0.013490542087087998,-0.013488552441678792,-0.013489960773862997,-0.013488527476806955
2022-10-12,0.007976465481094985,0.007976877229196155,0.007976570531913696,0.007976492652244982,0.007977031220460784,0.007977001898332947,0.007976718244801617,0.007975991124213655,0.007976539853638887,0.007976413882363476,0.00797709826399795,0.00797590567967621,0.0079767498270229,0.00797589071587712
2022-10-13,0.0022609557023416382,0.002261071490087696,0.002260985243707214,0.002260963343147626,0.002261114793969954,0.0022611065482955883,0.0022610267820730723,0.0022608223082540846,0.002260976616663024,0.002260941192248067,0.002261133647278646,0.0022607982803484195,0.00226103566331326,0.0022607940723697872
2022-10-14,0.018046842507257965,0.018047764634624874,0.018047077773121423,0.018046903358232447,0.01804810950435609,0.018048043836262684,0.018047408582432256,0.01804578016366909,0.0180470090678011,0.018046726949637826,0.01804825965105561,0.018045588806644863,0.018047479312147674,0.018045555294515347
2022-10-17,-0.024928491711961986,-0.024929742885442918,-0.024928810928827705,-0.02492857427668438,-0.024930210815731768,-0.02493012171518527,-0.024929259782100255,-0.02492705028557729,-0.02492871770708671,-0.024928334919329997,-0.024930414539480306,-0.02492679064509362,-0.024929355750534676,-0.0249267451745524
2022-10-18,-0.013066968923741262,-0.013067641529338703,-0.013067140528117749,-0.013067013308815212,-0.013067893079656168,-0.01306784518089854,-0.013067381822532531,-0.01306619404416387,-0.013067090414028537,-0.013066884635309917,-0.013068002597697692,-0.013066054467311905,-0.013067433413245122,-0.013066030023384911
2022-10-19,-0.00115130219731574,-0.0011513622437974158,-0.0011513175171912193,-0.0011513061597655527,-0.0011513847008297606,-0.0011513804246906512,-0.0011513390586106453,-0.0011512330204848098,-0.001151313043286195,-0.0011512946725199535,-0.001151394478003498,-0.0011512205598707137,-0.0011513436643431074,-0.001151218377658636
2022-10-20,0.004610516887487037,0.004610757627437456,0.004610578308335667,0.004610532773845044,0.004610847662775752,0.00461083051876332,0.004610664672766607,0.004610239541932071,0.004610560371437034,0.004610486718877427,0.004610886861684538,0.004610189584517199,0.004610683138191796,0.004610180835536548
2022-10-21,-0.0011473393942188492,-0.0011473990280390645,-0.0011473546088125453,-0.0011473433294381108,-0.0011474213307328673,-0.0011474170839822495,-0.0011473760021919466,-0.001147270692769986,-0.0011473501656533713,-0.0011473319211348088,-0.0011474310407105781,-0.0011472583177818407,-0.0011473805762717282,-0.0011472561505653234
2022-10-24,0.008040601057880403,0.008041019454179787,0.008040707804845448,0.008040628667732586,0.008041175931918776,0.008041146136327004,0.008040857902738008,0.008040119042332705,0.008040676631237975,0.008040548626045974,0.008041244058013097,0.008040032218310733,0.008040889994898492,0.008040017012925782
2022-10-25,-0.0017092426030920205,-0.0017093308348278269,-0.0017092651139813952,-0.0017092484254810358,-0.0017093638329558347,-0.0017093575496426316,-0.0017092967667430292,-0.0017091409551884817,-0.001709258540065317,-0.001709231546220824,-0.0017093781994278467,-0.0017091226456448227,-0.001709303534361939,-0.0017091194391163356
2022-10-26,0.014838799000893577,0.014839566296753981,0.014838994763916036,0.014838849634543294,0.014839853260734559,0.014839798618707878,0.014839270028053964,0.014837915033241167,0.01483893759471,0.014838702846256435,0.014839978196920178,0.014837755806715647,0.014839328881776304,0.014837727921566346
2022-10-27,-0.005061402216312461,-0.00506166010813025,-0.005061468013240145,-0.005061419234537068,-0.005061756557999675,-0.0050617381925758265,-0.005061560530845943,-0.00506110511006308,-0.005061448798387769,-0.005061369898250678,-0.005061798549590102,-0.005061051593122312,-0.005061580311859659,-0.005061042220763312
2022-10-28,-0.008478583883781532,-0.008479018087828138,-0.008478694663902275,-0.008478612536804375,-0.008479180477387271,-0.008479149556108512,-0.008478850432773855,-0.008478083655952928,-0.008478662312486285,-0.008478529470929752,-0.0084792511772942,-0.008477993551306184,-0.008478883737424225,-0.008477977771386369
2022-10-31,0.016532097618410013,0.01653295149793066,0.016532315471850856,0.016532153965695517,0.016533270843646974,0.016533210035678092,0.016532621797512137,0.016531113901424588,0.01653225185152074,0.016531990613426917,0.016533409877941052,0.016530936707327193,0.016532687292440063,0.0165309056755385
2022-11-01,0.02910398850342455,0.028137703659034674,0.027428562878439644,0.027989629294808083,0.027618640309212905,0.02733859848859166,0.02910577164536199,0.028137628724768993,0.027422876961050058,0.026025626686470016,0.02560746996071339,0.026023667675238782,0.02580555597109191,0.02560382619897794
2022-11-02,-0.002495733613246176,-0.0019858862775893327,-0.0014610997670924109,-0.0029056828774933763,-0.0020631589672022166,-0.0013378767845022566,-0.0024956011368331144,-0.0019860348673597095,-0.0014621848833622497,-0.0017224140822938994,-0.001138448728541297,-0.0017223832401367378,-0.0014198773568846468,-0.0011391035085456247
2022-11-03,-0.0014119761628368366,-0.001607080499585689,-0.001789564962199952,-0.0013735707685639253,-0.0016191306106854153,-0.0018275683661213016,-0.0014121229558423654,-0.0016068308798580233,-0.001789593712381854,-0.0025168864188886975,-0.003170580042621274,-0.0025163244691545072,-0.002852725731135153,-0.00316886605643818
2022-11-04,0.00011903157504900008,0.00013399722208951026,0.0002611596425292628,-0.0006320448712282545,-0.00012847008925698233,0.00032046313608424803,0.00011947563620018364,0.00013475769977344676,0.00025815277791596536,0.00010158369104429354,0.0007830653015163946,0.00010090689325092939,0.00045070074267994364,0.0007809451747027296
2022-11-07,0.005573111678080167,0.0057636145355737245,0.005920422795896663,0.005674863759722593,0.005824190321864098,0.00594679632983075,0.005573466989867493,0.005763102641465068,0.005920952004210722,0.005505585707613392,0.005246571499412989,0.005505966627062264,0.0053743451922561025,0.005247947490405247
2022-11-08,0.005819407079069361,0.005321518703262029,0.004759672317305119,0.006549476026514123,0.005512447975934753,0.00461464371400977,0.005819321654462639,0.005321222849969276,0.004762002104331087,0.005718766997532931,0.005279555259178226,0.0057184604997426725,0.0054901151630173395,0.005279712031479145
2022-11-09,0.004041827218172589,0.006625583269700419,0.008927783012868451,0.004312737535806743,0.007060551422533479,0.009373891262755674,0.00404229818514712,0.006621894088908231,0.008931509111580027,0.009176770899522957,0.010753892308643653,0.009177831794923375,0.010001474016087863,0.01075492629693664
2022-11-10,0.007622121233961998,0.006156822643034632,0.004765633311438977,0.008072707394115808,0.00612264453040301,0.004468651955879199,0.007622185427281103,0.006157994732689298,0.004765819316565834,0.004727648684788255,0.0032861197181228707,0.004727389769589863,0.003979280078203029,0.0032873830682618177
2022-11-11,-0.012824140638807324,-0.010611807850553823,-0.00857692866742965,-0.01302925089328888,-0.010393280769298685,-0.008162126186925578,-0.012824596099587637,-0.010614038497401945,-0.008575288450739293,-0.007815018576352473,-0.005644706923413123,-0.00781464073620075,-0.006689239009216585,-0.005646672720310497
2022-11-14,-0.014003645488359862,-0.013434834939281104,-0.012722309441386193,-0.0153238589581296,-0.013822962779001413,-0.012520886686335664,-0.014003771404442422,-0.013433778751315018,-0.012726812261215525,-0.013148342009084657,-0.011706636921377633,-0.013148863788958298,-0.012405367569715664,-0.011709982240753924
2022-11-15,-0.0005294211168991314,0.00012552689296052577,0.0007396408869639881,-0.0006933339627728241,0.00015408278228723482,0.0008687431261491518,-0.0005292747461111968,0.0001248810798326616,0.000739673056135981,0.0016028191000851955,0.0027648369879176293,0.0016022487417743925,0.002202855629480416,0.0027625190338793626
2022-11-16,0.004835324139033315,0.004883117353731814,0.004905432800440979,0.004970422580898415,0.004936401472047436,0.00490360090819264,0.004835591099809244,0.004882774965700998,0.004905952302542982,0.004610669118214172,0.004308023148779538,0.004610949608400583,0.0044557678946746115,0.004309180740852181
2022-11-17,-0.004515133558386952,-0.003875323487755211,-0.0032858363528719403,-0.004608848220938877,-0.003823946577643733,-0.003164700494152184,-0.004515307147201941,-0.0038759062846438486,-0.0032854842656220296,-0.0017683709032515482,-0.00025710649550514386,-0.001769291862352751,-0.0009892497361801977,-0.0002607040178095321
2022-11-18,-0.006974207102550478,-0.006299138999318221,-0.005599112274294882,-0.007598545265268264,-0.006428659220135469,-0.0054323498348728405,-0.006974243173317185,-0.00629914376932883,-0.005600801127710331,-0.006537706793837472,-0.006092105741096421,-0.006537201092961187,-0.006304045526198565,-0.006091902960663864
2022-11-21,0.0037046139075769258,0.002802194063834529,0.0019811343831850348,0.00378402688744095,0.0027112754648721538,0.0018151332236389095,0.0037047065185600303,0.0028031469743676762,0.001980462337409783,0.0013606546873581316,0.000297484890096511,0.001360771860597465,0.0008089071107975077,0.00029892551618937446
2022-11-22,0.0050400852913168315,0.004263480131359465,0.003405099957647817,0.006113562121819349,0.004536716091167348,0.0031870106198215176,0.005039714627250946,0.004263205317155405,0.0034084937012150984,0.004109654051560163,0.002986812435644026,0.004109808503501844,0.0035277846289092363,0.002988549752483749
2022-11-23,0.008378204317700755,0.007334326560960225,0.006222258320021545,0.009526988466445063,0.007599552699870893,0.0059499750121350115,0.00837798472901019,0.007334213397220513,0.006225646051553513,0.006633549482940815,0.00506227240192425,0.006633831216282138,0.005820241353851063,0.005064890603514893
2022-11-24,0.00992194271381397,0.009226072577677602,0.00859025033913019,0.009972376801672178,0.009152198427029745,0.00846132008691769,0.009922506533868614,0.009226614803107047,0.008589598169328694,0.007408581035739603,0.006119604377029075,0.007409048738342916,0.0067435600566083664,0.006122353006129844
2022-11-25,0.00770052218140771,0.007139820332200397,0.006562743269501681,0.008166421220820341,0.00722969948647334,0.006426747724052495,0.007700705128225183,0.007139825374294695,0.00656392695324981,0.0060880511983758545,0.004926322407342365,0.006088516274108002,0.0054892282852276875,0.004928858894841515
2022-11-28,-0.0149630420929171,-0.013204756595515788,-0.011628233503230723,-0.014870078667926112,-0.012941315858575608,-0.011318239444093825,-0.014963876297581225,-0.013206657467515814,-0.011625846688630426,-0.011065569323860602,-0.009635973754023142,-0.011064858030356173,-0.010321970397246916,-0.009636640729328905
2022-11-29,0.008294988304778483,0.007089867218919466,0.006114083208618171,0.007560282597950829,0.00667431073991076,0.005953069574455183,0.008295822939513808,0.007091918515137463,0.0061097954467435045,0.005396202755686641,0.004890410575421278,0.005395307344107758,0.0051293374306864425,0.00488940218301237
2022-11-30,0.00646688379545135,0.005495301559900412,0.004533636279584696,0.007024674244399565,0.005563692547640997,0.004317154874010853,0.006466873048662558,0.005495768236286613,0.004534780948818762,0.004690278030053063,0.00358808693389423,0.0046902091832872195,0.004119042335418266,0.003589380011388421
