trade_date,h4-v0.9-q0.9,h4-v0.9-q1.0,h4-v0.9-q1.1,h4-v1.0-q0.9,h4-v1.0-q1.0,h4-v1.0-q1.1,h4-v1.1-q0.9,h4-v1.1-q1.0,h4-v1.1-q1.1,h5-v0.9-q0.9,h5-v0.9-q1.0,h5-v0.9-q1.1,h5-v1.0-q0.9,h5-v1.0-q1.0,h5-v1.0-q1.1,h5-v1.1-q0.9,h5-v1.1-q1.0,h5-v1.1-q1.1,h6-v0.9-q0.9,h6-v0.9-q1.0,h6-v0.9-q1.1,h6-v1.0-q0.9,h6-v1.0-q1.0,h6-v1.0-q1.1,h6-v1.1-q0.9,h6-v1.1-q1.0,h6-v1.1-q1.1
2022-02-07,0.018160538412454574,0.018167888669094356,0.01815368896430236,0.018170935582927594,0.0181537941125538,0.018162218572087774,0.02128152757016255,0.021280873737401507,0.021286773975423,0.01447047909298127,0.014465406707223405,0.014460622312947313,0.014467158471469954,0.014465853225768877,0.014462775023529106,0.016948987075271704,0.016957786453585255,0.016958330209988715,0.012026699267417174,0.012020622386833546,0.012023837234409251,0.012019554314741443,0.012017807222071353,0.012011926017582386,0.01408820474407646,0.014084781523221901,0.014072064733949396
2022-02-08,0.010326490475450978,0.010330595418496458,0.010322665168653655,0.010332297029833404,0.01032272389265243,0.01032742880976345,0.021849069445803115,0.02183429473547105,0.021852699460653824,0.008258169373806634,0.00825531588674222,0.00825262438406904,0.008256301350628048,0.008255567078343962,0.008253835413299049,0.017469999709256445,0.01748049915422545,0.017475050417310456,0.006880100318074067,0.0068766652159020225,0.006878482490566107,0.006876061458330085,0.006875073862670167,0.006871749313314579,0.014557974915893945,0.014550236951136108,0.014549912176296642
2022-02-09,-0.0018583573732382508,-0.001859088546190324,-0.0018576760037802842,-0.0018593916356657303,-0.001857686463827224,-0.0018585245099833614,0.007190119654540084,0.00716081418738268,0.007183446815565153,-0.0014891905201028788,-0.0014886801657013615,-0.0014881987800285934,-0.0014888564190896902,-0.001488725092160692,-0.001488415377612684,0.00576487530905978,0.005768946840745581,0.005763972722525823,-0.0012423822544895824,-0.0012417661932975221,-0.001242092109133064,-0.0012416579132280559,-0.001241480793966021,-0.0012408845537493773,0.0048073705883382445,0.004803140764666036,0.004812618869218799
2022-02-10,0.007136944699714931,0.007139757969340632,0.007134323058307412,0.007140924141169291,0.00713436330442252,0.00713758777665241,0.01852881023874975,0.018500300034443917,0.018525612494896038,0.005717060176620992,0.0057150979852000905,0.005713247173496638,0.005715775637375797,0.005715270716681653,0.0057140799386992125,0.0148939444201166,0.014902729392200387,0.014897459673749003,0.0047683750409572845,0.004766007602785782,0.004767260052015887,0.004765591497718713,0.004764910853517712,0.004762619588710493,0.012451132603117143,0.012444608279434721,0.012448336140990834
2022-02-11,0.00030810396158709175,0.0003082245502743497,0.00030799158629291057,0.0003082745371554285,0.000307993311426058,0.00030813152665598587,-0.004905971053012603,-0.004893847875373392,-0.004904246580708427,0.0002471555826599747,0.0002470712367430572,0.00024699167824526747,0.0002471003660453608,0.0002470786617174703,0.00024702747530414015,-0.003955948990209346,-0.003958635127301546,-0.003955739832099514,0.00020633738731490325,0.00020623542933240202,0.00020628936837074896,0.00020621750896987479,0.0002061881956900713,0.00020608951757750127,-0.00331344939359024,-0.003310693154065736,-0.0033150832409687414
2022-02-14,-0.0021560420007741277,-0.002156885593181501,-0.002155255865945116,-0.0021572352822537555,-0.0021552679343223025,-0.002156234835487214,-0.00835610767696604,-0.008348762802997012,-0.008357572327068907,-0.0017296443843484166,-0.001729054260491969,-0.0017284976315879996,-0.0017292580628549548,-0.0017291062091224774,-0.001728748084765197,-0.0067364423514458815,-0.006740725346499721,-0.00673733962900358,-0.0014440493879280814,-0.0014433359835096526,-0.0014437133973149718,-0.0014432105939410356,-0.0014430054876185539,-0.0014423150323887857,-0.005644495633316704,-0.005640573462517118,-0.005643134211171796
2022-02-15,-0.0030867457812967514,-0.0030879561398508004,-0.003085617862822798,-0.003088457862794658,-0.0030856351780904623,-0.0030870224540006097,-0.005205563652182943,-0.00519994968278914,-0.005205133099931203,-0.0024752263801274266,-0.0024743804142529635,-0.0024735824656335614,-0.00247467257288303,-0.0024744548846281633,-0.0024739414996403086,-0.0041893668555005315,-0.004191641167736848,-0.004190899076467192,-0.002065931516947228,-0.002064909408553528,-0.0020654501364751887,-0.0020647297606292137,-0.002064435901153683,-0.0020634466745548252,-0.0035054109183827453,-0.0035040828260162193,-0.0035034661986999005
2022-02-16,0.00123849976146162,0.001238986899749106,0.0012380458042575704,0.001239188830717719,0.0012380527731847835,0.0012386111150273216,0.0031462906573764826,0.0031432112975857684,0.0031464997466914557,0.0009925300600845954,0.000992189998534787,0.0009918692395005646,0.000992307440460527,0.000992219934129679,0.0009920135637688787,0.0025296266914736076,0.0025311503009728398,0.002530210540155675,0.0008280689608430869,0.0008276584305157986,0.0008278756140405186,0.0008275862749276275,0.0008274682463262906,0.0008270709241653407,0.0021155392847740373,0.002114337233613872,0.0021147552347826615
2022-02-17,-0.002783204404665951,-0.0027842977659431334,-0.0027821855159690934,-0.002784750991147611,-0.0027822011574530903,-0.002783454333127211,-0.004233722529433437,-0.004235525182032629,-0.004235991354511803,-0.002230999889866303,-0.002230236260325369,-0.002229515975318175,-0.0022304999835949246,-0.002230303482602003,-0.002229840064786659,-0.003408178059599143,-0.0034101033752628185,-0.0034094813399457857,-0.001861631614377135,-0.0018607094397127266,-0.0018611972993649584,-0.001860547356468234,-0.0018602822285305187,-0.0018593897223234679,-0.0028540213380731094,-0.002852710966964045,-0.002851183456532791
2022-02-18,0.008062827911491155,0.008066004177506914,0.008059867998099213,0.008067320820118518,0.008059913437205024,0.008063553964830827,0.012145698657777038,0.012140296827802155,0.012147595954643542,0.006459537357127676,0.006457321436261543,0.006455231296844888,0.006458086715197986,0.006457516503546756,0.006456171746662243,0.009765431419756165,0.009770726768090432,0.00976938614956624,0.005388090323084294,0.005385416312285951,0.005386830948212129,0.0053849463233650585,0.0053841775385328194,0.005381589563666633,0.008167857466842232,0.008164803829775025,0.008161393442246201
2022-02-21,0.006460231217715773,0.006462755794420572,0.006457878589237076,0.006463802290663123,0.006457914705713996,0.00646080830470841,0.005231981599303603,0.005241605054433496,0.005236403270361789,0.005183861223831077,0.0051820943284479615,0.005180427719525982,0.005182704535152238,0.005182249868378674,0.0051811776043586555,0.004220901509964792,0.004222761554943055,0.004224034831344481,0.004328619415674417,0.0043264827079934065,0.004327613095064908,0.0043261071552549435,0.00432549284374284,0.0043234248684203,0.003540927288061102,0.003540674063492677,0.003534035984782191
2022-02-22,0.003362188709124192,0.0033634941730802392,0.003360972154064834,0.0033640353165813597,0.003360990830104882,0.003362487122606783,-0.0018068417758279054,-0.0017985748334186091,-0.0018062689423650191,0.0027013353498039905,0.0027004193587600867,0.002699555355109684,0.002700735701495871,0.0027004999936484086,0.0026999441108730426,-0.0014549055739491168,-0.0014565368288089742,-0.0014531042976132502,0.002257585499355619,0.0022564759030541115,0.002257062915766106,0.002256280877325878,0.0022559618630944023,0.002254887953022644,-0.0012173716207731777,-0.0012146138350209723,-0.0012209529975145683
2022-02-23,-0.006092603304862609,-0.0060949609986866715,-0.006090406176747942,-0.006095938312795646,-0.006090439906172307,-0.00609314224607771,-0.003882187364772305,-0.003887970930200213,-0.0038841919113216106,-0.004898300849902282,-0.00489664436689663,-0.00489508189539245,-0.004897216443100483,-0.00489679018757283,-0.004895784924934143,-0.0031335380189300155,-0.0031345962349482726,-0.003136597572339972,-0.004095466729558295,-0.004093458352162904,-0.004094520850005279,-0.004093105353713211,-0.004092527934580703,-0.004090584143292664,-0.0026288499457179926,-0.002629545799128774,-0.0026230096863867347
2022-02-24,-0.0015324716654961934,-0.0015330683325597283,-0.0015319156357186392,-0.0015333156645458423,-0.0015319241716448273,-0.0015326080563543565,-0.01667543233989144,-0.016648534135395243,-0.016674563790892716,-0.001230590228300854,-0.0012301720256315818,-0.0012297775587775117,-0.001230316454239544,-0.0012302088400770739,-0.0012299550478461763,-0.013430664604137887,-0.013439594561693968,-0.013431101088472785,-0.001028066404331729,-0.0010275601782644417,-0.0010278279882859342,-0.0010274712026596688,-0.0010273256604667047,-0.0010268357166552944,-0.011243934076573314,-0.011235152552171224,-0.011245250421330621
2022-02-25,-0.010743894373263396,-0.01074808392594373,-0.010739990163532331,-0.010749820591707038,-0.010740050099221521,-0.010744852053780063,-0.006970442688943201,-0.006984802287614222,-0.006975866265581887,-0.008624848037986688,-0.008621913367286904,-0.008619145261146377,-0.008622926871788894,-0.008622171706703208,-0.008620390761165053,-0.0056050281056392315,-0.00560707563446583,-0.005610428361109476,-0.007203956846513093,-0.007200405926143905,-0.0072022844778323325,-0.0071997818075547615,-0.007198760903374124,-0.007195324199852693,-0.004691537417102376,-0.004692451991206159,-0.00468045794550398
2022-02-28,0.005585430287101456,0.005587631974522944,0.005583378569463893,0.005588544629969494,0.005583410066396954,0.005585933564281609,0.01000106557822944,0.009986436374518792,0.009998816093153895,0.004474217246625889,0.004472681619848373,0.004471233159732746,0.004473211955887901,0.004472816800894064,0.004471884888473943,0.008018108538504487,0.008022520738475203,0.00802096752642556,0.0037317686341447054,0.0037299158580026415,0.0037308960348372278,0.003729590210832745,0.0037290575332100673,0.0037272643709553854,0.006690997444487978,0.006688468692996885,0.006688058449854983
2022-03-01,0.011108834551551539,0.011113189144862146,0.01110477655784936,0.011114994228978547,0.011104838854244736,0.01110982995676757,0.009028422186668772,0.00904510315023388,0.009036115074987805,0.008908592814992122,0.00890554885045658,0.008902677661711378,0.00890660009919464,0.008905816810672817,0.008903969542440882,0.007263371429644616,0.007266611740371021,0.007268816413049883,0.007435803002256769,0.007432124938554718,0.007434070751590971,0.007431478474253073,0.007430421018842059,0.007426861279439256,0.006081867318689316,0.006081429954624573,0.00606992722193489
2022-03-02,0.005798570510333834,0.005800818530845131,0.005796475589332717,0.0058017503839731255,0.005796507749693758,0.005799084381232333,0.013411099251222636,0.013389323039445955,0.013407991138913111,0.0046602330665181935,0.004658654773607829,0.0046571660560632555,0.004659199846222206,0.0046587937111244315,0.004657835900050866,0.010791268752205818,0.010797461782455553,0.010794117230056743,0.0038954787826854798,0.0038935661286592094,0.003894577985396497,0.003893229955075128,0.0038926800574614617,0.0038908289144690134,0.009027101908988255,0.009022803122363143,0.009024865912999447
2022-03-03,0.011530260748352061,0.011534705080114671,0.011526119076111785,0.011536547345939674,0.011526182657482176,0.011531276671775448,0.019464647035244864,0.019446374733285143,0.01946419054489068,0.009277215076370249,0.009274087707824785,0.009271137822790987,0.009275167763808767,0.009274363011248399,0.00927246511578339,0.015707579385624504,0.015716089864691973,0.01571316172934467,0.007760711607349258,0.007756915928585961,0.007758923968996356,0.007756248787652575,0.0077551575075869295,0.0077514838777537065,0.013168087275365892,0.0131629322552973,0.013160493802167217
2022-03-04,0.004799533436656622,0.004801362318195723,0.004797829087701322,0.004802120422045197,0.004797855252321126,0.004799951499481425,-0.0017807270259978525,-0.0017636907629134946,-0.0017770695989375307,0.0038703115736038463,0.003869018872129759,0.003867799526331872,0.003869465315449183,0.003869132669445774,0.0038683481686403454,-0.0014366772676674966,-0.0014384171013783753,-0.0014342082839399195,0.003242521725303593,0.003240948050424075,0.0032417805782942732,0.0032406714549473303,0.0032402190113307583,0.0032386959208983157,-0.001201593115780275,-0.001198520519856472,-0.001207727128416436
2022-03-07,0.002686841970244158,0.0026878609098957007,0.002685892409105106,0.002688283277373804,0.0026859069864881846,0.0026870748893141894,0.000658392914692385,0.0006578515218718106,0.0006572033471072825,0.0021686568823213737,0.00216793533285653,0.0021672547267561626,0.002168184525122685,0.002167998851380082,0.0021675609643732052,0.0005331256543508189,0.0005329017294108951,0.0005345724354948178,0.0018180234898204084,0.0018171440090302138,0.0018176092848121161,0.0018169894276358622,0.0018167365695025417,0.0018158853550132026,0.0004472779066575505,0.00044850563561227297,0.00044534107436744463
2022-03-08,-0.012207238165177658,-0.012211855145248807,-0.012202935541901772,-0.012213768957733184,-0.012203001594568996,-0.012208293559916372,-0.035638088303530546,-0.035585738398740574,-0.03563364262235724,-0.00985804142706681,-0.009854768582354234,-0.009851681446541138,-0.009855898883206593,-0.009855056693440889,-0.009853070498839656,-0.02885231397928134,-0.028869345627999365,-0.028857684256463956,-0.008267063233850624,-0.008263071241800146,-0.008265183144653632,-0.008262369591074847,-0.00826122185809186,-0.008257358157888195,-0.024238035766802835,-0.024224292619399512,-0.02423408856638587
2022-03-09,0.004521241472933868,0.004522972622037713,0.0045196282073241,0.0045236902159240255,0.004519652973619781,0.004521637194604855,-0.01662633465993002,-0.016574895142000612,-0.016618294606321693,0.003642497803519662,0.0036412764675179954,0.003640124440390524,0.0036416982639237983,0.0036413839823599137,0.0036406427924429163,-0.013356979961919757,-0.013366842263324852,-0.013354278670707265,0.0030497388130401593,0.0030482538878657817,0.003049039463520309,0.0030479928918814014,0.0030475659655915255,0.0030461287786474056,-0.01115813777725505,-0.011146996752481653,-0.011168044979625424
2022-03-10,-0.002400465908946492,-0.0024013808907178413,-0.002399613230493425,-0.0024017601669588107,-0.0023996263205386947,-0.0024006750640077623,-0.0016433950548605525,-0.0016472765717038262,-0.0016449489299493747,-0.001935607162665498,-0.001934960504796135,-0.0019343505422892981,-0.0019351838325143422,-0.0019350174304870738,-0.0019346249937405302,-0.001319153254044414,-0.0013196723545720879,-0.0013203691719074762,-0.0016215753814687872,-0.001620788231941006,-0.00162120466096205,-0.0016206498793647217,-0.0016204235678651813,-0.0016196617208097397,-0.0011030499021891238,-0.0011031761285291708,-0.0011004141545291057
2022-03-11,-0.0015039143415869205,-0.001504488966116102,-0.0015033788455782737,-0.0015047271585271194,-0.0015033870663339055,-0.0015040456945245584,0.006873753311834596,0.006860436799294822,0.006873793523425764,-0.0012121111732882328,-0.0012117054397037252,-0.0012113227304313412,-0.0012118455625128588,-0.0012117411566602287,-0.0012114949296709865,0.005505031550140815,0.005509249823952844,0.0055039746061693595,-0.0010151395566254662,-0.0010146459848482392,-0.0010149071011017474,-0.0010145592327621689,-0.0010144173272909063,-0.0010139396221868768,0.004591496328521849,0.004586563046456549,0.004593992532368363
2022-03-14,-0.010844450512724757,-0.010848600268085207,-0.010840583335379517,-0.010850320419225068,-0.010840642702960812,-0.01084539910138993,-0.023287035788906563,-0.02325569959163576,-0.023284296581622788,-0.008737757834484383,-0.008734829470455785,-0.00873206728555187,-0.00873584080030454,-0.008735087255898888,-0.008733310124631855,-0.018680368331948305,-0.0186912224012048,-0.01868565003276479,-0.007316403715436737,-0.007312842788131491,-0.007314726639323088,-0.007312216906127933,-0.007311193114490022,-0.007307746663954173,-0.015596141103226158,-0.015588652387699464,-0.015590450703048209
2022-03-15,-0.024972068398492975,-0.024981729056080648,-0.024963065657336525,-0.024985733602935434,-0.024963203863801242,-0.0249742767119554,-0.05539486976361252,-0.0553267039200509,-0.05539200756090312,-0.020078117739137702,-0.020071329483186684,-0.020064926484690493,-0.02007367384765779,-0.020071927055358874,-0.020067807495498857,-0.044230932302091075,-0.044257405598272515,-0.04424327003964579,-0.016787977274413945,-0.016779746296893827,-0.016784100755517728,-0.016778299595365587,-0.016775933145368294,-0.016767966860205985,-0.036816576057370765,-0.03679780650124631,-0.03680197264872309
2022-03-16,0.002498705471934759,0.002499696884656011,0.002497781594736459,0.002500107851953315,0.002497795777598899,0.002498932095568396,0.025322336818822677,0.02528058665719013,0.025322030868068612,0.001998983226522144,0.0019982935429236903,0.0019976430100578924,0.0019985317281665527,0.001998354255590584,0.0019979357144028764,0.0199797101586221,0.019994059339207393,0.01998068672945963,0.0016658227977177642,0.0016649921229319187,0.001665431575562426,0.001664846122453767,0.0016646073022932306,0.001663803359885918,0.016501114766914515,0.01648744788426848,0.016502211265829736
2022-03-17,0.005608052699912491,0.0056102722617832335,0.005605984331738423,0.005611192328721426,0.005606016084235721,0.005608560062335011,0.014200567674931719,0.014186039502179337,0.014201675082690546,0.004488721987571109,0.0044871763898310935,0.004485718527886595,0.004487710169001291,0.004487312448481662,0.004486374486563749,0.011266142902565779,0.011273279351925236,0.011268949627466274,0.0037418535364563965,0.00373999073522846,0.003740976215025782,0.0037396633265485146,0.003739127767867112,0.003737324910089379,0.009339132604616607,0.009333648485902346,0.00933527758115904
2022-03-18,0.013632133183276052,0.013637498424944772,0.013627133393641966,0.013639722452185588,0.013627210147930668,0.013633359608491213,0.01903206914897715,0.019018767566181483,0.019032745156130293,0.01092340710195594,0.01091966265667077,0.010916130754115239,0.010920955819088585,0.010919992279879942,0.010917719919664393,0.015145207438940433,0.01515342249272722,0.015152294440770264,0.009112661276127865,0.009108141637297562,0.00911053266892492,0.009107347257204523,0.00910604784901281,0.009101673625041107,0.012579601951813402,0.012575716857028185,0.012568993323410771
2022-03-21,0.008252654683681415,0.008255859008055255,0.0082496685904907,0.008257187270932942,0.008249714431733723,0.008253387153996483,0.0038379876436733795,0.003846417721097728,0.003839899853058437,0.006630558173684742,0.006628309829396883,0.006626189090678913,0.006629086307930798,0.006628507751627266,0.00662714331048897,0.0030698683395122828,0.003070475908864223,0.003074236663351826,0.005541352718991366,0.005538629161242037,0.005540070012314269,0.005538150461166014,0.0055373674253167415,0.005534731461142917,0.002559912886950233,0.002561898098045079,0.0025518842384852913
2022-03-22,0.013338717556238278,0.013343854278946798,0.013333930641716174,0.013345983553832319,0.013334004128622956,0.013339891752632393,0.01689293414262627,0.016888678993394413,0.01689605224809676,0.010734201835824964,0.010730585961374217,0.010727175292345237,0.010731834726082301,0.010730904268227093,0.010728709914077594,0.013507448304678649,0.013514528506454626,0.013514205251877964,0.008980605863225799,0.008976216235695667,0.008978538495101773,0.008975444700109803,0.008974182655645757,0.008969934171610516,0.011256659364129895,0.011253520717887655,0.011245233366074414
2022-03-23,-0.003589937309749658,-0.0035913015852254704,-0.0035886659282845512,-0.0035918671007970637,-0.003588685446144213,-0.003590249168827664,-0.005227630537754546,-0.005224816070970251,-0.005228224568520234,-0.0028964112106116824,-0.0028954458970734676,-0.0028945353599623136,-0.002895779274882382,-0.0028955308742818486,-0.0028949450545473487,-0.004193379988479018,-0.004195644731254333,-0.00419515716314367,-0.0024274497178304877,-0.0024262737610843965,-0.002426895882708946,-0.0024260670699444153,-0.0024257289728567555,-0.0024245908133342375,-0.00350183725678499,-0.0035006162239923366,-0.0034989865913483964
2022-03-24,0.006305019711829063,0.006307424429784492,0.006302778737916848,0.006308421228530259,0.0063028131406202,0.006305569404575051,0.00445141311903563,0.004451212968613394,0.004451086768528789,0.005083439148649838,0.005081740024523107,0.005080137319700251,0.00508232682859977,0.005081889599445555,0.005080858453577752,0.003567832132569837,0.003569061131262652,0.003571175934413029,0.0042583704663679,0.004256302518700794,0.004257396533639879,0.004255939047961288,0.004255344497408942,0.0042533430238798076,0.0029774223807819133,0.0029783004659600376,0.0029721840307075365
2022-03-25,-0.0026852179674311527,-0.0026862356833440293,-0.0026842695462934163,-0.002686657543427007,-0.0026842841061784917,-0.0026854506068078043,-0.0050663189089551475,-0.005064002079553931,-0.005067514649304661,-0.0021675955310065387,-0.0021668746819382134,-0.0021661947362794365,-0.002167123632343615,-0.0021669381388146336,-0.002166500676757277,-0.0040634876095556605,-0.004065876447554739,-0.004064749268415047,-0.0018172752664975533,-0.0018163965025064233,-0.0018168613991195182,-0.0018162420470643204,-0.0018159893949358796,-0.0018151388737270846,-0.0033934631604271015,-0.003391751089503292,-0.003391228375128952
2022-03-28,0.008675711331059821,0.008679008341336836,0.008672638815405476,0.008680375008615071,0.008672685983726725,0.008676464993061073,0.012838373078200238,0.012833150633717372,0.012840668359375584,0.006999684225980296,0.006997351376997418,0.00699515090483005,0.006998157042775066,0.0069975567392825955,0.00699614100344359,0.010287017603763937,0.010292665869838569,0.010291297155374135,0.0058663567648840065,0.005863514859751451,0.005865018325456051,0.005863015354464762,0.0058621982837245845,0.005859447722192712,0.00858475291140115,0.008581562725922254,0.00857754529515975
2022-03-29,0.007118140510159021,0.007120822324948595,0.007115641285327046,0.007121933978011752,0.007115679652777818,0.007118753546464074,0.0035354585501781166,0.0035462004909352363,0.003538753809690043,0.005752573026785779,0.005750669136185715,0.005748873273201838,0.005751326659170886,0.005750836737326459,0.005749681319590305,0.002844440756096578,0.0028451460346381463,0.002848132523210589,0.004826598964265294,0.004824274390859307,0.004825504171897421,0.004823865812631389,0.004823197475857244,0.004820947599743386,0.0023821892599296124,0.0023835563272869287,0.0023746445351640055
2022-03-30,-0.005889855498800944,-0.005892058857932203,-0.005887802143660581,-0.005892972180399747,-0.005887833666312736,-0.005890359165914849,0.0010705705776066221,0.0010593980471647058,0.0010697618955732846,-0.004766389073857069,-0.004764820593770702,-0.0047633411045133744,-0.004765362280875318,-0.004764958668671326,-0.004764006799578224,0.0008566610732130275,0.0008584416966843644,0.0008533677580349064,-0.004002843350986995,-0.00400092476827818,-0.004001939767073193,-0.004000587548015244,-0.004000035935303181,-0.003998178991443613,0.0007133162788000025,0.0007094985116531394,0.0007195088682963036
2022-03-31,0.006517208013999687,0.0065196605121560225,0.006514922490926445,0.0065206771093409,0.006514957577697711,0.006517768630986076,0.00011032351143414054,0.0001329946139303484,0.00011665095799373582,0.005268122975803813,0.00526638108990185,0.005264738038383676,0.005266982663467035,0.005266534429672731,0.005265477327558665,9.696924118207662e-05,9.600542249610378e-05,0.00010034876360776046,0.00442081096219038,0.004418683533848,0.004419809018423315,0.0044183096066168215,0.0044176979505190506,0.004415638882148798,9.01641099020356e-05,9.28089550493727e-05,8.149432378568022e-05
2022-04-01,-0.0007796470869761984,-0.0007799530016479039,-0.000778127268822093,0.00023479026172057438,-0.0007765350874787691,-0.0007795823370418953,-0.003873389500890889,-0.005470336948935062,-0.005480882115913355,-0.0006683135048080047,-0.0006686243837887851,-0.0006663198346338328,0.00014673920141961005,-0.0006672781677018458,-0.0006666533569403832,-0.0031251500714822855,-0.004420878646171689,-0.004416524950007328,-0.0005832422433705853,-0.0005836434476336194,-0.0005827761378485175,9.787413170281312e-05,-0.000579621975531075,-0.0005811515319616989,-0.0026222831100319866,-0.0036947320735349898,-0.003695429286315721
2022-04-06,0.0298637939664268,0.029874382956644352,0.029861761687639543,0.037731708878367076,0.029873033100112023,0.02986824303449742,0.04130033409529199,0.029870483979384188,0.02986830880126834,0.023921256018804016,0.023908241334173796,0.023917164151470827,0.03022271694369638,0.023917851075586194,0.023917024076665738,0.03309794095792706,0.023913781586605065,0.023929023859518894,0.019943916646259385,0.019929354432870472,0.019942206335019197,0.025204239849140553,0.019950842139316638,0.01992911547796261,0.02759565123980101,0.019945485647987926,0.01994026142707983
2022-04-07,-0.0018082341817388103,-0.0018084767184134432,-0.001808236359316595,-0.006683697764148788,-0.0018093592214695198,-0.0018092939684044573,-0.006984998953000532,-0.0018077894574779485,-0.0018078021626164453,-0.001457418176719405,-0.0014553630081836078,-0.0014578595574546993,-0.005391748858288525,-0.0014558658666301572,-0.0014563709699971783,-0.005656069643816708,-0.0014569336811121048,-0.0014577785316524094,-0.001219915215004419,-0.0012186421121276325,-0.0012202712461801823,-0.00451879758949314,-0.0012201173894971218,-0.0012183470834100651,-0.004739716105348735,-0.0012191979206007675,-0.0012204094633742057
2022-04-08,0.02262203273179897,0.022629823434503482,0.02262053902694272,0.03293541214144757,0.022628859068074547,0.022625336250755357,0.03592186501317407,0.022626936006079568,0.02262533761954888,0.018219286900414522,0.018209557135119292,0.018216257274550784,0.026538350133104016,0.01821671393248181,0.018216112873624013,0.028990841382255494,0.01821371787366699,0.018225070583778535,0.015245611501031764,0.015234674363537426,0.015244339136914142,0.022219497102654584,0.015250803169394755,0.015234488293217385,0.02427858734640731,0.015246769327711629,0.01524288582144484
2022-04-11,0.005298492060299642,0.005300866419058803,0.005297961053442268,0.00046001582104948646,0.0052991521739909064,0.005298009392919134,-0.005584182746547928,0.005300916230240871,0.005300331867317265,0.004284813282901645,0.004284562358695121,0.004283045993358048,0.0003742413780645215,0.004286322864871961,0.0042853199995851465,-0.00455004432422379,0.004283588942507466,0.004286307895803532,0.003595839853960614,0.0035939237606597008,0.003594827488241137,0.0003139981061797137,0.0035973791157872803,0.0035943192528660184,-0.0038293195710759065,0.0035973769968946634,0.0035940915243497518
2022-04-12,0.0006912761462867234,0.0006918849038375363,0.0006911109901452939,-0.0024909877255364643,0.0006909015460032641,0.0006905820752578506,0.0009095971264723168,0.0006922536947502334,0.0006920666439416134,0.0005591163360545437,0.0005601021638705905,0.000558342126437239,-0.002019105167778479,0.0005603857288190017,0.0005598146528205117,0.0007249494306829085,0.0005589888614858651,0.0005593915171562269,0.0004694713674593398,0.000469541079761715,0.00046897375362764393,-0.0016984113714458848,0.0004698416836825814,0.0004698164980991848,0.0006125920011912367,0.0004703187326893232,0.0004686746617559301
2022-04-13,-0.012170100027737218,-0.012174364802124304,-0.012169257840495717,-0.01422463475335023,-0.01217337772486382,-0.012171426918458628,-0.023639895817421097,-0.012173084770600306,-0.012172178354824426,-0.009854831015869259,-0.009850340936690127,-0.009852879806891979,-0.01152924079075146,-0.009854159686210284,-0.009853559004456947,-0.019172985983584523,-0.009851907158475615,-0.009857940580156876,-0.00827689667497844,-0.008271278018843975,-0.008275982295119055,-0.009691189990733151,-0.008279771691293014,-0.008271323823250354,-0.01612537510456835,-0.008277932161030122,-0.008275076714202356
2022-04-14,0.0026343594332156606,0.0026353949749275962,0.0026341425497227178,0.005317375604944274,0.00263492302600965,0.002634438038424891,0.006723236999827353,0.002635236219592718,0.0026350002304502684,0.0021280459811914287,0.0021274081129429856,0.0021274379088747075,0.004297952578823372,0.002128259310623104,0.002127980568220167,0.005435924856373564,0.0021274189168731805,0.0021287512888406024,0.0017844424970383521,0.0017833278038703604,0.0017841212565798958,0.003605246516343641,0.0017851244243025643,0.0017834127168681047,0.0045573988200366955,0.0017848842702847811,0.0017838563353760328
2022-04-15,-0.0047854952459593925,-0.004787221530888508,-0.0047851502887737984,-0.009040556939308497,-0.004786745875260845,-0.004785952527369686,-0.010440113569098575,-0.004786753224401918,-0.004786381117717453,-0.003867930520034535,-0.003866266673918317,-0.003867098701048066,-0.007314610420691037,-0.003867783235568245,-0.0038674970634942074,-0.00845234513894677,-0.003866777457622317,-0.0038691694520591735,-0.0032445422393626577,-0.003242360484588813,-0.0032441411061500114,-0.0061405032744595855,-0.0032456953832030733,-0.003242403254143711,-0.007091651912684349,-0.003245022196446623,-0.003243761371053977
2022-04-18,-0.012844775693932053,-0.012849037715416345,-0.012843971414647992,-0.01768348151617949,-0.012848751599262576,-0.01284683614165505,-0.019510176839086846,-0.012847300048338561,-0.012846442155972748,-0.010372989580640146,-0.010367179797209025,-0.010371461545538363,-0.014282554506791167,-0.010371191068830221,-0.010370996417962353,-0.015751925597810357,-0.010369844015725938,-0.010376219254521701,-0.008695833234515837,-0.008689550872291951,-0.008695231770170175,-0.011977950476420474,-0.008698712123985874,-0.008689373834908642,-0.013196201398131158,-0.008696279609839097,-0.008694475868504026
2022-04-19,0.010219961905370667,0.010223878005766851,0.010219159701453151,0.011351021748963186,0.010222430249770875,0.010220612580051691,0.012146029982802231,0.010223057017401338,0.010222187647717318,0.008231915471536677,0.008228876963962017,0.00822982365363445,0.009137158074092211,0.008232180853633198,0.008231323458983475,0.00976107895448175,0.008229443307597561,0.008234634240451122,0.006889161032136437,0.006884646020655749,0.006888100196439595,0.007643847607545329,0.0068917314577394695,0.006884859631934193,0.008157573260393791,0.006890544214474659,0.006887173683989056
